,Animal,File,ID,LBP0,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9
13156,monkey,pic1592_karmafr_125x125.gif,pic1592,0,0,0,0,0,0,0,0,0,0
13157,monkey,pic1593_041219180900.jpg,pic1593,0.059222222,0.070597222,0.084430556,0.126819444,0.189527778,0.112625,0.074777778,0.069111111,0.064166667,0.148722222
13158,monkey,pic1594_B000060OBX.02.LZZZZZZZ.jpg,pic1594,0.052184874,0.070453782,0.054364146,0.10270028,0.193652661,0.114028011,0.054044818,0.076464986,0.123865546,0.158240896
13159,monkey,pic1595_13725-993051365.gif,pic1595,0.000976563,0.012634277,0.003845215,0.017150879,0.014831543,0.100585938,0.016174316,0.024475098,0.765319824,0.044006348
13160,monkey,pic1596_coolmonkey_square.jpg,pic1596,0.084106445,0.097045898,0.071228027,0.087097168,0.135009766,0.097229004,0.068908691,0.084594727,0.074462891,0.200317383
13161,monkey,pic1597_COcolor.jpg,pic1597,0.079967899,0.092206309,0.027665288,0.034076178,0.071822335,0.036931292,0.033341564,0.131517378,0.184813877,0.30765788
13162,monkey,pic1598_hdr_logo1.gif,pic1598,0.060416667,0.051197917,0.013854167,0.031822917,0.0640625,0.140416667,0.036197917,0.08625,0.34671875,0.1690625
13163,monkey,pic1599_index1.jpg,pic1599,0.085402844,0.086066351,0.04385466,0.084549763,0.152385466,0.11014218,0.048720379,0.081453397,0.090394945,0.217030016
13164,monkey,pic159_monkey2.jpg,pic159,0.03843044,0.051319857,0.045469679,0.136884661,0.285136742,0.163662307,0.043900119,0.054982164,0.057122473,0.123091558
13165,monkey,pic15_DesignSurvey.gif,pic15,0.012463701,0.018314009,0.004112173,0.007864002,0.007567247,0.166882167,0.011573436,0.026941094,0.599550628,0.144731543
13166,monkey,pic1600_index2.jpg,pic1600,0.108392683,0.106325932,0.049881301,0.066638738,0.086747661,0.069878509,0.051445329,0.096718335,0.106242145,0.257729367
13167,monkey,pic1601_side_index.gif,pic1601,0.025164891,0.033451717,0.006291223,0.010755961,0.018806021,0.080196178,0.020733976,0.063554879,0.593032302,0.148012853
13168,monkey,pic1602_040519_monkeyhelpers_bcol12p.standard.jpg,pic1602,0.065412158,0.08577117,0.048778138,0.079396937,0.156144632,0.118284577,0.057914004,0.088869978,0.09529238,0.204136026
13169,monkey,pic1603_040519_monkeyhelpers_hmed12p.hmedium.jpg,pic1603,0.064767635,0.083451,0.040937647,0.081558107,0.16977715,0.137424028,0.049389158,0.086663802,0.089498025,0.196533448
13170,monkey,pic1604_PROMO120_TodayHealth[1].gif,pic1604,0.016615542,0.043456033,0.019120654,0.046676892,0.050766871,0.157055215,0.033128834,0.06605317,0.407208589,0.1599182
13171,monkey,pic1605_mkeybusiness.jpg,pic1605,0.076182641,0.089551625,0.055121349,0.081489099,0.151172357,0.096174414,0.047758124,0.087906211,0.099876594,0.214767585
13172,monkey,pic1606_howler.jpg,pic1606,0.059958071,0.072787095,0.046179828,0.071989285,0.107290939,0.106627067,0.059812485,0.082366643,0.22169229,0.171296296
13173,monkey,pic1607_howlers.jpg,pic1607,0.077820856,0.087165775,0.066938503,0.094438503,0.143890374,0.086938503,0.057620321,0.085574866,0.091604278,0.208008021
13174,monkey,pic1608_boxart_73.jpg,pic1608,0.062972222,0.074694444,0.037444444,0.073694444,0.121472222,0.105527778,0.051361111,0.091944444,0.178055556,0.202833333
13175,monkey,pic1609_shaman_160x180.gif,pic1609,0,0,0,0,0,0,0,0,0,0
13176,monkey,pic160_monkey3.jpg,pic160,0.03020214,0.044375743,0.033626635,0.116765755,0.186349584,0.182068966,0.084137931,0.092508918,0.100927467,0.129036861
13177,monkey,pic1610_smb_012005_2_qtlow_thumb.jpg,pic1610,0.088802083,0.095052083,0.058958333,0.085885417,0.123645833,0.088541667,0.0496875,0.090833333,0.08765625,0.2309375
13178,monkey,pic1611_super-monkey-ball-deluxe-20041217054221318-000.jpg,pic1611,0.096887052,0.100936639,0.056418733,0.078099174,0.116749311,0.081487603,0.050110193,0.095482094,0.092561983,0.231267218
13179,monkey,pic1612_super-monkey-ball-deluxe-20041217054229115-000.jpg,pic1612,0.084820937,0.106033058,0.063774105,0.079338843,0.129421488,0.075812672,0.056859504,0.100082645,0.080110193,0.223746556
13180,monkey,pic1613_super-monkey-ball-deluxe-20041217054230036-000.jpg,pic1613,0.093250689,0.10261708,0.056143251,0.073746556,0.120688705,0.073581267,0.048071625,0.093526171,0.094297521,0.244077135
13181,monkey,pic1614_super-monkey-ball-deluxe-20041217054233724-000.jpg,pic1614,0.095785124,0.10184573,0.060165289,0.074876033,0.120881543,0.070165289,0.050550964,0.095564738,0.092231405,0.237933884
13182,monkey,pic1615_super-monkey-ball-deluxe-20050120050526992_thumb.jpg,pic1615,0.087760417,0.10078125,0.065104167,0.099270833,0.1265625,0.077604167,0.047239583,0.086979167,0.083020833,0.225677083
13183,monkey,pic1616_super-monkey-ball-deluxe-20050120050527742_thumb.jpg,pic1616,0.07671875,0.08984375,0.068125,0.1025,0.156145833,0.091302083,0.060520833,0.078802083,0.077760417,0.19828125
13184,monkey,pic1617_banner3.jpg,pic1617,0.038963519,0.052333355,0.032214936,0.060779695,0.121771609,0.165785955,0.038008531,0.064663314,0.261412109,0.164066977
13185,monkey,pic1618_bob-finalist-1.jpg,pic1618,0.027955556,0.0472,0.016177778,0.045688889,0.080311111,0.197466667,0.023777778,0.048977778,0.259644444,0.2528
13186,monkey,pic1619_041203084855.jpg,pic1619,0.044157858,0.061303735,0.037512333,0.087174066,0.19384778,0.152438337,0.055997181,0.074820296,0.130606061,0.162142354
13187,monkey,pic161_monkey4.jpg,pic161,0.080957283,0.086361297,0.047967061,0.087339166,0.173443129,0.097478127,0.05136387,0.078486876,0.087905301,0.20869789
13188,monkey,pic1620_1520621.jpg,pic1620,0.025348148,0.031674074,0.026074074,0.057333333,0.125733333,0.21042963,0.036592593,0.039451852,0.367471605,0.079891358
13189,monkey,pic1621_queenstown.jpg,pic1621,0.069079526,0.09048222,0.05903767,0.091343956,0.158805529,0.105606556,0.056030389,0.085786641,0.078857585,0.204969927
13190,monkey,pic1622_g01474fpurw.jpg,pic1622,0.079489796,0.085816327,0.042984694,0.060459184,0.077755102,0.111862245,0.06869898,0.099923469,0.131122449,0.241887755
13191,monkey,pic1623_logopink.gif,pic1623,0.000584127,0.007009524,0.005485714,0.021714286,0.057955556,0.104253968,0.023746032,0.042844444,0.68487619,0.051530159
13192,monkey,pic1624_10751608_F_store.jpg,pic1624,0.033066667,0.043377778,0.016977778,0.0344,0.061866667,0.1024,0.0296,0.052488889,0.5068,0.119022222
13193,monkey,pic1625_12346697_F_store.jpg,pic1625,0.0504,0.0648,0.0336,0.059066667,0.139466667,0.132266667,0.049822222,0.075688889,0.231911111,0.162977778
13194,monkey,pic1626_12346707_F_store.jpg,pic1626,0.032622222,0.051288889,0.027866667,0.052577778,0.109511111,0.134311111,0.0472,0.069333333,0.320444444,0.154844444
13195,monkey,pic1627_12346713_F_store.jpg,pic1627,0.037955556,0.052666667,0.026977778,0.0584,0.147955556,0.143911111,0.040222222,0.061333333,0.299688889,0.130888889
13196,monkey,pic1628_12346720_F_store.jpg,pic1628,0.026755556,0.043155556,0.025377778,0.052266667,0.132088889,0.124933333,0.035155556,0.056266667,0.383111111,0.120888889
13197,monkey,pic1629_12346734_F_store.jpg,pic1629,0.028444444,0.047111111,0.024044444,0.044844444,0.0964,0.122311111,0.043244444,0.064844444,0.3972,0.131555556
13198,monkey,pic162_monkey5.jpg,pic162,0.039429251,0.056694411,0.060118906,0.13274673,0.26706302,0.152247325,0.061736029,0.05940547,0.046706302,0.123852556
13199,monkey,pic1630_12346747_F_store.jpg,pic1630,0.037022222,0.055555556,0.029644444,0.057866667,0.110222222,0.134177778,0.046533333,0.065155556,0.322533333,0.141288889
13200,monkey,pic1631_13508013_F_store.jpg,pic1631,0.059022222,0.065155556,0.028,0.055911111,0.104711111,0.102355556,0.043955556,0.0812,0.256755556,0.202933333
13201,monkey,pic1632_13508289_F_store.jpg,pic1632,0.056311111,0.061422222,0.0248,0.048044444,0.105911111,0.103555556,0.042711111,0.084711111,0.278488889,0.194044444
13202,monkey,pic1633_13508314_F_store.jpg,pic1633,0.067644444,0.070044444,0.031644444,0.055688889,0.098844444,0.0964,0.043155556,0.084444444,0.244888889,0.207244444
13203,monkey,pic1634_13508446_F_store.jpg,pic1634,0.065022222,0.0696,0.030222222,0.054977778,0.102577778,0.095688889,0.043155556,0.083155556,0.247777778,0.207822222
13204,monkey,pic1635_13508552_F_store.jpg,pic1635,0.0632,0.068488889,0.0288,0.050977778,0.104488889,0.098977778,0.041155556,0.0848,0.2572,0.201911111
13205,monkey,pic1636_13508556_F_store.jpg,pic1636,0.064755556,0.068444444,0.028488889,0.051288889,0.101644444,0.098888889,0.040133333,0.083377778,0.256888889,0.206088889
13206,monkey,pic1637_663852.jpg,pic1637,0.069233083,0.069714286,0.026706767,0.044210526,0.057203008,0.113383459,0.040661654,0.082165414,0.29912782,0.197593985
13207,monkey,pic1638_8457328_F_store.jpg,pic1638,0.039866667,0.053155556,0.025022222,0.053555556,0.113111111,0.1372,0.046088889,0.080444444,0.275022222,0.176533333
13208,monkey,pic1639_8457368_F_store.jpg,pic1639,0.040622222,0.058577778,0.035955556,0.074355556,0.153066667,0.169377778,0.048311111,0.070755556,0.193244444,0.155733333
13209,monkey,pic163_monkey6.jpg,pic163,0.090606421,0.094458977,0.047752675,0.092794293,0.119857313,0.087134364,0.044137931,0.088180737,0.088751486,0.246325803
13210,monkey,pic1640_8457378_F_store.jpg,pic1640,0.040933333,0.060044444,0.037688889,0.0636,0.136577778,0.134755556,0.047777778,0.081511111,0.2184,0.178711111
13211,monkey,pic1641_8457397_F_store.jpg,pic1641,0.039244444,0.058711111,0.032666667,0.059955556,0.116088889,0.136711111,0.043111111,0.066177778,0.287066667,0.160266667
13212,monkey,pic1642_8457417_F_store.jpg,pic1642,0.033155556,0.048888889,0.0248,0.052,0.107466667,0.139822222,0.049422222,0.082222222,0.290311111,0.171911111
13213,monkey,pic1643_8457430_F_store.jpg,pic1643,0.049155556,0.064088889,0.032488889,0.046577778,0.085155556,0.106177778,0.049466667,0.085733333,0.276,0.205155556
13214,monkey,pic1644_8457442_F_store.jpg,pic1644,0.031066667,0.049288889,0.027066667,0.0576,0.118933333,0.141466667,0.050133333,0.077555556,0.279866667,0.167022222
13215,monkey,pic1645_8457481_F_store.jpg,pic1645,0.025511111,0.038088889,0.022622222,0.054088889,0.114622222,0.134177778,0.047066667,0.072266667,0.351288889,0.140266667
13216,monkey,pic1646_8457491_F_store.jpg,pic1646,0.031866667,0.050088889,0.029288889,0.053911111,0.107688889,0.124,0.044533333,0.0748,0.329066667,0.154755556
13217,monkey,pic1647_8457515_F_store.jpg,pic1647,0.022266667,0.036222222,0.019155556,0.044577778,0.095733333,0.1212,0.039733333,0.064088889,0.4268,0.130222222
13218,monkey,pic1648_8457523_F_store.jpg,pic1648,0.052177778,0.061022222,0.031377778,0.043777778,0.078444444,0.112266667,0.046266667,0.087333333,0.284311111,0.203022222
13219,monkey,pic1649_8457532_F_store.jpg,pic1649,0.048133333,0.0584,0.036577778,0.057066667,0.102311111,0.1284,0.049155556,0.085644444,0.240444444,0.193866667
13220,monkey,pic164_monkey7.jpg,pic164,0.05902497,0.071343639,0.047372176,0.103686088,0.204565993,0.127562426,0.045564804,0.071819263,0.083757432,0.18530321
13221,monkey,pic1650_8457540_F_store.jpg,pic1650,0.0392,0.059822222,0.037288889,0.063155556,0.1232,0.146044444,0.059111111,0.097555556,0.175822222,0.1988
13222,monkey,pic1651_8457592_F_store.jpg,pic1651,0.015333333,0.023066667,0.011422222,0.0264,0.047733333,0.094933333,0.025555556,0.0516,0.592088889,0.111866667
13223,monkey,pic1652_8457610_F_store.jpg,pic1652,0.032133333,0.052577778,0.024933333,0.0532,0.103066667,0.118177778,0.041511111,0.071955556,0.354533333,0.147911111
13224,monkey,pic1653_8457629_F_store.jpg,pic1653,0.039644444,0.051688889,0.030977778,0.051066667,0.0948,0.128444444,0.054844444,0.083022222,0.304844444,0.160666667
13225,monkey,pic1654_8457656_F_store.jpg,pic1654,0.033377778,0.043911111,0.027111111,0.044933333,0.077422222,0.1096,0.047466667,0.070266667,0.397377778,0.148533333
13226,monkey,pic1655_8457673_F_store.jpg,pic1655,0.029777778,0.040622222,0.019511111,0.040666667,0.0816,0.117333333,0.041422222,0.068266667,0.407511111,0.153288889
13227,monkey,pic1656_8457685_B_store.jpg,pic1656,0.031022222,0.039911111,0.013333333,0.052044444,0.109733333,0.189377778,0.047911111,0.086444444,0.286666667,0.143555556
13228,monkey,pic1657_8457732_B_store.jpg,pic1657,0.030622222,0.034177778,0.014088889,0.0484,0.095644444,0.169066667,0.045422222,0.080044444,0.338666667,0.143866667
13229,monkey,pic1658_8457743_B_store.jpg,pic1658,0.014222222,0.023288889,0.016488889,0.052933333,0.113644444,0.148755556,0.023911111,0.037866667,0.491911111,0.076977778
13230,monkey,pic1659_8457750_B_store.jpg,pic1659,0.028933333,0.042977778,0.016355556,0.040666667,0.086755556,0.120888889,0.031066667,0.0576,0.4404,0.134355556
13231,monkey,pic165_monkey8.jpg,pic165,0.074768133,0.085802616,0.06235434,0.087324614,0.112009512,0.090178359,0.060214031,0.093602854,0.107633769,0.226111772
13232,monkey,pic1660_8457769_F_store.jpg,pic1660,0.054,0.0576,0.018311111,0.036311111,0.051333333,0.161022222,0.041688889,0.078844444,0.320311111,0.180577778
13233,monkey,pic1661_8457811_F_store.jpg,pic1661,0.016266667,0.028577778,0.0164,0.035688889,0.088533333,0.114488889,0.032266667,0.052888889,0.495511111,0.119377778
13234,monkey,pic1662_8457840_F_store.jpg,pic1662,0.019288889,0.024666667,0.006977778,0.012622222,0.014311111,0.119911111,0.011733333,0.036622222,0.604577778,0.149288889
13235,monkey,pic1663_8457853_F_store.jpg,pic1663,0.0288,0.033733333,0.012177778,0.024,0.0284,0.137733333,0.018844444,0.048755556,0.508888889,0.158666667
13236,monkey,pic1664_8457875_F_store.jpg,pic1664,0.025822222,0.027955556,0.009288889,0.017422222,0.02,0.146311111,0.015377778,0.037422222,0.547777778,0.152622222
13237,monkey,pic1665_8457893_F_store.jpg,pic1665,0.051555556,0.063244444,0.035066667,0.060711111,0.115155556,0.138177778,0.048222222,0.074444444,0.250533333,0.162888889
13238,monkey,pic1666_8457900_F_store.jpg,pic1666,0.0412,0.052533333,0.026311111,0.057377778,0.102177778,0.133377778,0.034222222,0.064666667,0.330844444,0.157288889
13239,monkey,pic1667_bush_monkey.jpg,pic1667,0.047788462,0.068423077,0.055346154,0.113230769,0.216384615,0.140730769,0.05875,0.070480769,0.080076923,0.148788462
13240,monkey,pic1668_freevideogame.jpg,pic1668,0.050133333,0.053633333,0.0274,0.043166667,0.071,0.093966667,0.030533333,0.059633333,0.059766667,0.510766667
13241,monkey,pic1669_monai.jpg,pic1669,0.0645686,0.069957567,0.045403112,0.086421499,0.127567185,0.151287129,0.065473833,0.088189533,0.124738331,0.176393211
13242,monkey,pic166_monkey9.jpg,pic166,0.040380499,0.0560761,0.075529132,0.150344828,0.242853746,0.152675386,0.071581451,0.051224732,0.04470868,0.114625446
13243,monkey,pic1670_monkey-pic.jpg,pic1670,0.022425987,0.030920141,0.011159683,0.01450048,0.038730142,0.082320432,0.011017521,0.028396773,0.46414863,0.296380211
13244,monkey,pic1671_monkey-w.jpg,pic1671,0.048149431,0.04780317,0.019736842,0.03008618,0.043474915,0.120460142,0.022737765,0.096337335,0.253905048,0.317309172
13245,monkey,pic167_2707764_4da7459e11_m.jpg,pic167,0.148229167,0.107708333,0.033880208,0.032265625,0.051875,0.039661458,0.034088542,0.099635417,0.149296875,0.303359375
13246,monkey,pic168_3262880_3dedb3f75c_m.jpg,pic168,0.076458333,0.099791667,0.049270833,0.073098958,0.1303125,0.094635417,0.05578125,0.100859375,0.091067708,0.228723958
13247,monkey,pic169_3408127_568143c757_m.jpg,pic169,0.10671875,0.103255208,0.04453125,0.0590625,0.070364583,0.069505208,0.045598958,0.101848958,0.1228125,0.276302083
13248,monkey,pic16_Popup.gif,pic16,0.013060036,0.026299283,0.0015681,0.010013441,0.014672939,0.156429211,0.021572581,0.044758065,0.568010753,0.143615591
13249,monkey,pic170_3408352_67e0eeb81d_m.jpg,pic170,0.111614583,0.11625,0.042291667,0.049869792,0.060963542,0.055911458,0.036927083,0.109140625,0.115572917,0.301458333
13250,monkey,pic171_3408395_696d77ef2c_m.jpg,pic171,0.114791667,0.108046875,0.045078125,0.051614583,0.075130208,0.055651042,0.040364583,0.107083333,0.116666667,0.285572917
13251,monkey,pic172_3408580_14e0470e83_m.jpg,pic172,0.112708333,0.110651042,0.041145833,0.04796875,0.069713542,0.053958333,0.04015625,0.109817708,0.122630208,0.29125
13252,monkey,pic173_3408627_b9a0280a18_m.jpg,pic173,0.10390625,0.102421875,0.044010417,0.053463542,0.082890625,0.086848958,0.042760417,0.098151042,0.109947917,0.275598958
13253,monkey,pic174_3408773_a71fa3c26a_m.jpg,pic174,0.04484375,0.061145833,0.038203125,0.094296875,0.303098958,0.127630208,0.040963542,0.063411458,0.080364583,0.146041667
13254,monkey,pic175_3408969_d32133e968_m.jpg,pic175,0.080234375,0.100442708,0.042161458,0.054010417,0.086614583,0.100729167,0.044817708,0.101744792,0.134661458,0.254583333
13255,monkey,pic176_3409468_da52f4f00e_m.jpg,pic176,0.0615625,0.084088542,0.034505208,0.056875,0.109557292,0.152682292,0.054140625,0.095026042,0.141901042,0.209661458
13256,monkey,pic177_3410036_62adb8d577_m.jpg,pic177,0.076119792,0.102447917,0.043880208,0.060546875,0.094739583,0.102864583,0.049427083,0.102734375,0.120364583,0.246875
13257,monkey,pic178_ad_tower_vpr.gif,pic178,0.011479167,0.034385417,0.007677083,0.024885417,0.0460625,0.09209375,0.017447917,0.027208333,0.641395833,0.097364583
13258,monkey,pic179_url.gif,pic179,0.000226667,0.00116,0.000613333,0.00336,0.006133333,0.045413333,0.008226667,0.012666667,0.913933333,0.008266667
13259,monkey,pic17_Results.gif,pic17,0.012581527,0.017340913,0.001498325,0.021108761,0.011171338,0.23818967,0.021505376,0.045500617,0.369866032,0.261237441
13260,monkey,pic180_monkey2.gif,pic180,0.026321977,0.029696945,0.003326556,0.010028079,0.024510007,0.067042893,0.018894283,0.036481458,0.696100806,0.087596996
13261,monkey,pic181_seal_whiteback.jpg,pic181,0.056065848,0.065529445,0.024334964,0.035329437,0.066583164,0.086782775,0.026979204,0.074297189,0.365024454,0.199073522
13262,monkey,pic182__466616_jonny150.jpg,pic182,0.092740741,0.097148148,0.053111111,0.070333333,0.106444444,0.075222222,0.054703704,0.090740741,0.123962963,0.235592593
13263,monkey,pic183__466616_tarzan300.jpg,pic183,0.120555556,0.105611111,0.045611111,0.050981481,0.063481481,0.061907407,0.050814815,0.100759259,0.118666667,0.281611111
13264,monkey,pic184_xiyou.jpg,pic184,0.076413518,0.082263259,0.048836166,0.097244303,0.145835881,0.113815173,0.049427255,0.079470874,0.097142391,0.20955118
13265,monkey,pic185_monkey_white2.gif,pic185,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13266,monkey,pic186_fdb_lessons.gif,pic186,0.000769231,0.007218935,0.004970414,0.021360947,0.055857988,0.199171598,0.017278107,0.03183432,0.30035503,0.361183432
13267,monkey,pic187_fdb_playground.gif,pic187,0.000177515,0.005502959,0.006923077,0.034260355,0.069349112,0.202721893,0.019822485,0.040887574,0.259704142,0.360650888
13268,monkey,pic188_fdb_projects.gif,pic188,0.000473373,0.005029586,0.002426036,0.027988166,0.054201183,0.197514793,0.013195266,0.035207101,0.390769231,0.273195266
13269,monkey,pic189_fdb_tools.gif,pic189,0.000414201,0.009940828,0.006508876,0.029408284,0.059112426,0.190710059,0.020710059,0.050059172,0.27112426,0.362011834
13270,monkey,pic18_monkey.gif,pic18,0.029166667,0.041173246,0.005729167,0.018585526,0.044243421,0.081880482,0.016885965,0.062335526,0.329166667,0.370833333
13271,monkey,pic190_fdhead_center.gif,pic190,0.004832958,0.018815691,0.009618994,0.02660473,0.091403904,0.078547297,0.023554805,0.03978979,0.358108108,0.348723724
13272,monkey,pic191_ani_monk_03.gif,pic191,0,0,0,0,0,0,0,0,0,0
13273,monkey,pic192_10.jpg,pic192,0.072702332,0.089790319,0.04005487,0.070429159,0.117734666,0.128120713,0.043464629,0.083323535,0.121301195,0.233078581
13274,monkey,pic193_header1a1.jpg,pic193,0.109267097,0.098964135,0.029572288,0.041657385,0.082646469,0.076019158,0.039374025,0.103475162,0.138505235,0.280519047
13275,monkey,pic194_shoulder.jpg,pic194,0.078067111,0.082433577,0.055440881,0.081322113,0.133719699,0.091087118,0.058722346,0.086456018,0.123372499,0.209378639
13276,monkey,pic195_DesignSurvey.gif,pic195,0.012463701,0.018314009,0.004112173,0.007864002,0.007567247,0.166882167,0.011573436,0.026941094,0.599550628,0.144731543
13277,monkey,pic196_Popup.gif,pic196,0.013060036,0.026299283,0.0015681,0.010013441,0.014672939,0.156429211,0.021572581,0.044758065,0.568010753,0.143615591
13278,monkey,pic197_Results.gif,pic197,0.012581527,0.017340913,0.001498325,0.021108761,0.011171338,0.23818967,0.021505376,0.045500617,0.369866032,0.261237441
13279,monkey,pic198_cover.jpg,pic198,0.044580024,0.043885348,0.016158748,0.032297361,0.095261107,0.090207094,0.0369688,0.063779234,0.459119877,0.117742406
13280,monkey,pic199_end_box1a.gif,pic199,0.006050109,0.014210436,0.001695494,0.005903735,0.009392306,0.049815813,0.013868898,0.061001195,0.353675197,0.484386817
13281,monkey,pic19_william.gif,pic19,0.007428728,0.021080044,0.005592105,0.015405702,0.042982456,0.073547149,0.018064693,0.044325658,0.457839912,0.313733553
13282,monkey,pic1_monkey_white2.gif,pic1,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13283,monkey,pic200_chom.jpg,pic200,0.072989011,0.078461538,0.05956044,0.090835165,0.162571429,0.106769231,0.067120879,0.078725275,0.08189011,0.201076923
13284,monkey,pic201_four.jpg,pic201,0.060118065,0.062334607,0.012145749,0.019722706,0.01764187,0.072987583,0.030104268,0.06036686,0.473571122,0.19100717
13285,monkey,pic202_key.gif,pic202,0.035721604,0.072536029,0.023563964,0.049859982,0.084557066,0.113585138,0.031828427,0.090021173,0.226828769,0.271497849
13286,monkey,pic203_mother.jpg,pic203,0.139739645,0.118532544,0.033325444,0.032142012,0.036662722,0.037017751,0.033609467,0.112757396,0.130674556,0.325538462
13287,monkey,pic204_two.jpg,pic204,0.097892096,0.079343425,0.014346066,0.018064601,0.021915156,0.042048055,0.029352227,0.075646893,0.083920084,0.537471396
13288,monkey,pic205_2004-01-L.gif,pic205,0.000635437,0.001912221,0.001202896,0.007016403,0.008417319,0.116010049,0.012534358,0.026218413,0.774612088,0.051440816
13289,monkey,pic206_2004-02-L.gif,pic206,0.000632481,0.00190631,0.001211763,0.00676814,0.007891237,0.115315502,0.011789567,0.024799764,0.778064135,0.051621102
13290,monkey,pic207_2004-03-L.gif,pic207,0.000629526,0.001935865,0.001170386,0.006794739,0.008325698,0.115888872,0.01215014,0.025653909,0.775865228,0.051585636
13291,monkey,pic208_2004-04-L.gif,pic208,0.00062657,0.001938821,0.001179252,0.006670607,0.007938525,0.11525048,0.011736368,0.024646077,0.778755726,0.051257574
13292,monkey,pic209_2004-05-L.gif,pic209,0.00062657,0.001888577,0.001146742,0.006717896,0.008198611,0.115271169,0.01203192,0.0254618,0.777606029,0.051050687
13293,monkey,pic20_logopink.gif,pic20,0.000584127,0.007009524,0.005485714,0.021714286,0.057955556,0.104253968,0.023746032,0.042844444,0.68487619,0.051530159
13294,monkey,pic210_2004-06-L.gif,pic210,0.000635437,0.001909266,0.001170386,0.006685385,0.00793557,0.115152948,0.011789567,0.025260825,0.778330132,0.051130486
13295,monkey,pic211_2004-07-L.gif,pic211,0.000632481,0.001909266,0.001161519,0.006771095,0.00796808,0.115649475,0.012073297,0.025373134,0.777768583,0.050693069
13296,monkey,pic212_2004-08-L.gif,pic212,0.00062657,0.001900399,0.001202896,0.006842027,0.008443919,0.115690853,0.012253584,0.025902172,0.775637653,0.051499926
13297,monkey,pic213_2004-09-L.gif,pic213,0.000644303,0.001962465,0.001217674,0.007119846,0.008313876,0.116503621,0.012058519,0.025517955,0.774505689,0.052156051
13298,monkey,pic214_2004-10-L.gif,pic214,0.00062657,0.001897443,0.001173341,0.00708438,0.008514851,0.116113492,0.012079208,0.025707108,0.775087927,0.051715679
13299,monkey,pic215_2004-11-L.gif,pic215,0.000623615,0.001977243,0.001199941,0.006945471,0.008355253,0.116001182,0.011955076,0.025358357,0.775865228,0.051718635
13300,monkey,pic216_2004-12-L.gif,pic216,0.00062657,0.001962465,0.001182208,0.007119846,0.00830501,0.116855327,0.012206295,0.02608837,0.773341215,0.052312694
13301,monkey,pic217_rooster.jpg,pic217,0.079753723,0.085158935,0.041022337,0.063502291,0.120239118,0.079407694,0.038886502,0.089156166,0.177345838,0.225527396
13302,monkey,pic218_zmf1bx.gif,pic218,0.009469388,0.025469388,0.00462585,0.016,0.028734694,0.075265306,0.004789116,0.005496599,0.769251701,0.060897959
13303,monkey,pic219_monkey_white2.gif,pic219,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13304,monkey,pic21_monkey_white2.gif,pic21,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13305,monkey,pic220_monkey_white2.gif,pic220,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13306,monkey,pic221_outside.jpg,pic221,0.074530984,0.086229804,0.057099011,0.079001913,0.131729645,0.094122024,0.063104539,0.092660502,0.101668793,0.219852785
13307,monkey,pic222_truelifebmlogo.gif,pic222,0.015710172,0.004203949,0.001253471,0.008909287,0.016365834,0.042354469,0.014116014,0.025731513,0.853523861,0.017831431
13308,monkey,pic223_banner3.jpg,pic223,0.038963519,0.052333355,0.032214936,0.060779695,0.121771609,0.165785955,0.038008531,0.064663314,0.261412109,0.164066977
13309,monkey,pic224_bob-finalist-1.jpg,pic224,0.027955556,0.0472,0.016177778,0.045688889,0.080311111,0.197466667,0.023777778,0.048977778,0.259644444,0.2528
13310,monkey,pic225_bananas2.gif,pic225,0.001061301,0.00649516,0.003735779,0.017914756,0.082866361,0.124172185,0.019825098,0.046739684,0.668492104,0.028697572
13311,monkey,pic226_image_stamps.gif,pic226,0.013786332,0.021157371,0.008922493,0.02131448,0.042020162,0.123900236,0.028109453,0.106120712,0.457881644,0.176787117
13312,monkey,pic227_monkey_white2.gif,pic227,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13313,monkey,pic228_five_item_list.gif,pic228,0.002808719,0.010526695,0.004117054,0.017200403,0.036897446,0.13972777,0.02781112,0.043079028,0.617053966,0.100777799
13314,monkey,pic229_kv3.gif,pic229,0.025065614,0.039428379,0.022435049,0.039049144,0.054356986,0.109466423,0.035009993,0.058438275,0.476415208,0.140334931
13315,monkey,pic22_monkey_white2.gif,pic22,0.007415606,0.018317654,0.01134477,0.024017709,0.081848367,0.134643055,0.025013835,0.044714997,0.588544549,0.064139458
13316,monkey,pic230_obsd.jpg,pic230,0.043629199,0.050150122,0.027209608,0.092043535,0.247935823,0.129949334,0.034903359,0.054841434,0.172687183,0.146650403
